Complexity,Loss,Equation
1,0.2573964,"E_f"
3,0.25636226,"(E_f + -0.03215113)"
5,0.23264991,"((v * F_x) * -0.12698689)"
7,0.21075751,"((-0.16528718 * v) * (F_u * E_x))"
9,0.19267626,"((-0.13300656 * v) * ((F_u * E_x) + F_x))"
11,0.16924088,"((-0.2067574 * v) * (F_x - (F_u * (E_f / v))))"
13,0.09896647,"((-0.2067574 * v) * ((F_x - (F_u * (E_f / v))) / 0.45665312))"
15,0.066405386,"((-0.31776598 * v) * ((F_x - ((-0.90981144 + F_u) * (E_f / v))) / 0.45665312))"
19,0.06433446,"(((-0.5623871 * v) * (((((0.401082 - F_u) - v) / (1.0176508 / E_f)) / v) + F_x)) / 0.6975201)"
