Complexity,Loss,Equation
1,1368.724,"23.598736"
3,1323.278,"(23.619955 + x0)"
5,1175.5891,"((7.9663267 * x0) + 23.76936)"
9,361.03806,"exp(exp(exp(x0 * exp(x0 * -0.94059664))))"
11,168.21704,"exp(exp(exp(x0 * exp((-1.2238933 * x0) + 0.36847243))))"
12,140.74219,"exp(exp(exp((-0.22539051 * (x0 + x0)) * (-1.9142383 + x0))))"
14,89.350624,"exp(exp(exp((((-0.22539051 + -0.35709485) * 0.80612093) * x0) * (-1.9142383 + x0))))"
15,84.2788,"exp(exp(exp((-0.100374356 * (exp(x0 * 1.3280576) + x0)) * (-1.9142383 + x0))))"
16,45.042843,"(exp(exp(exp((-0.1455052 * ((x0 + x0) + x0)) * (-2.0222065 + x0)))) + x0)"
